"Sequence No." "V" "D" "air density" "Humidity" "I" "S_a" "S_b" "y (% relative to rated power)"
"233" 11.97079 286.4585 1.27598126768711 82.852092 0.0541762740804909 0.0161453267225477 0.0617780711363514 87.68
"234" 11.34437 286.6716 1.27532288014168 83.091322 0.0639354322893206 0.0216750443382516 0.0715505553798976 85.5333333333333
"235" 12.00837 286.315 1.27559912551973 83.673728 0.0450433988959368 0.0452341541253288 0.0645384170586882 82.1766666666667
"236" 11.81539 286.4268 1.27604102685588 84.097241 0.0562069047234158 0.0391354727062 0.0686129451746729 87.4966666666667
"237" 11.97231 285.9294 1.2761583298714 85.150968 0.0521397040337245 0.0450439637252779 0.0594095293913374 83.9233333333333
"238" 11.56182 286.0489 1.27621590230563 85.868264 0.0445528645144104 0.0367403342291504 0.0555913782361943 84.0033333333333
"239" 11.36583 287.0704 1.27604167723168 86.243376 0.0593280297171434 0.0346601970555072 0.0659871442019883 87.4633333333333
"240" 11.52001 285.1902 1.27573559312706 86.40981 0.0652680423020466 0.0564210903895399 0.0707111276775895 77.6933333333333
"241" 11.53951 288.7391 1.27507487680761 85.44356 0.0724355193591409 0.039843113462997 0.0560158691719363 71.4433333333333
"242" 11.39709 287.7163 1.27499426032683 85.451891 0.0597900253485758 0.0294346965140559 0.0670121393465526 78.7166666666667
"243" 12.06434 290.7391 1.27541587950922 85.757377 0.0463850985632036 0.0266510788757442 0.0481478591266357 81.1733333333333
"244" 11.31473 293.5498 1.27565100822202 86.273332 0.059026879121287 0.0760277399282773 0.0613098067680178 79.8833333333333
"245" 11.72042 297.8923 1.27694596007226 84.907572 0.0692370068649417 0.0514101320013445 0.0543672222604068 76.4933333333333
"246" 11.2668 296.4769 1.27611424266238 85.558414 0.0386957166187382 0.0375881034011874 0.0685758478523948 75.2833333333333
"247" 10.95646 296.633 1.27611062112968 86.21025 0.0704830392298242 0.0546607603718292 0.0639930178407121 73.2533333333333
"248" 11.76661 300.439 1.27642681071731 85.645101 0.062925456014944 0.0279032039959453 0.0610913980699664 78.8466666666667
"249" 11.40097 300.9924 1.27652054870309 85.610189 0.0714804617501844 0.0378246517597797 0.0477852026736021 76.03
"250" 12.08813 297.5967 1.27635826750989 85.033932 0.0745665044965599 0.0623364547744795 0.0731878872721339 82.66
"251" 12.26818 296.8645 1.27642911785905 84.6735 0.0574269288517123 0.0127080630460448 0.0647284325477729 91.5833333333333
"252" 12.5591 297.9811 1.27745461576816 84.953792 0.0430151443972896 0.0167476545368638 0.0910475816946368 87.65
"253" 12.18956 290.7483 1.27781486240386 84.935741 0.0499512369601528 0.0222655203312665 0.0627283038614102 84.21
"254" 12.42213 292.3424 1.27779681470316 85.451496 0.0514391734750804 0.0115546586001949 0.0656062640285692 92.06
"255" 11.98373 295.7711 1.27775239668804 86.919413 0.0814368230926431 0.0325075642008895 0.0652077857602762 95.7666666666667
"256" 12.7926 293.7212 1.27811907628733 87.508564 0.0413590435095289 0.00404910902333354 0.0689394279450166 87.96
"257" 12.42971 288.4463 1.27772969797659 87.751168 0.0541385358145926 0.0282876715029098 0.0464552426418214 87.22
"258" 12.57634 289.0201 1.27767169122444 88.064784 0.0447913303870601 0.0173444146095943 0.0570996818105983 98.1733333333333
"259" 12.96059 289.1009 1.27825720015245 87.772193 0.0401165533359207 0.0297148073886341 0.07782437873593 96.3133333333333
"260" 12.85638 288.8951 1.27804199673795 87.799965 0.046701030927835 0.0312973114583478 0.064761361025094 96.0233333333333
"261" 12.78137 288.3221 1.2776969742498 88.761451 0.06549993467054 0.0313926316197818 0.072070741279 98.21
"262" 12.93889 287.1642 1.27797047384181 89.038177 0.0676604871051535 0.032594470210859 0.0415044034509447 99.45
"263" 13.19194 285.8228 1.27846065158346 90.296018 0.0523049831942838 0.0266641661407235 0.073943127147258 94.1533333333333
"264" 12.89796 286.7769 1.27949183393712 92.819253 0.0637213094163728 0.0697575411732229 0.0504432085166305 98.98
"265" 12.83111 286.1145 1.27928473301089 94.965188 0.0609986197608781 0.0129020012901344 0.0700988282308919 94.98
"266" 13.3317 283.7111 1.28052586845732 94.756904 0.0501343864623416 0.0180602460543029 0.0523063739606646 99.0166666666667
"267" 12.99179 282.0133 1.28055479485286 95.034221 0.0689117665848971 0.0681555565651581 0.0570509856925677 98.76
"268" 13.48831 286.6845 1.28101475250236 95.668203 0.0693281219070439 0.0183736392685485 0.0610768110459364 99.52
"269" 13.74718 282.9179 1.28037245194572 95.729698 0.032890876528859 0.00500401759235006 0.0654221360606764 99.2733333333333
"270" 13.71095 283.5854 1.28002830467456 95.899104 0.0452084647672116 0.0134739765496745 0.0571996367815147 99.0866666666667
"271" 13.66875 283.7514 1.27901906389883 95.794761 0.0519828660265204 0.0388713062907041 0.0451223794790777 99.9166666666667
"272" 13.68554 282.9893 1.27865331723312 95.535693 0.0401307292222302 0.03608720182277 0.0596153590577405 99.9533333333333
"273" 12.84957 284.6761 1.2780184563699 95.984799 0.0530113381225987 0.0291028560986321 0.0603406718049526 98.87
"274" 12.87794 285.7147 1.27806854297862 96.321825 0.0673754808610694 0.0748502316474763 0.0644457550747434 99.0066666666667
"275" 13.30982 284.6151 1.27825025895883 96.185347 0.0662470341447142 0.0452156574074208 0.0620011385763701 97.7833333333333
"276" 12.82641 285.2459 1.27729386991085 96.219664 0.0521776241364497 0.0421502061305903 0.0494176090246715 98.4433333333333
"277" 13.07123 284.7369 1.27769203995206 96.122266 0.0655965735435762 0.0308494932884436 0.0632030470155137 99.52
"278" 13.27435 283.2939 1.27766368747863 96.089932 0.0580208296451427 0.0396448087804112 0.0580403208028945 96.7866666666667
"279" 12.78727 285.3877 1.27736990778203 96.21649 0.0528061032573802 0.00750265924256319 0.0476540920012937 98.0433333333333
"280" 12.28034 285.609 1.27666780269879 96.20558 0.0578519324383527 0.0729469814282383 0.0538440968894885 96.9366666666667
"281" 13.10576 285.8459 1.276123249362 95.976862 0.0479565397199399 0.0398254374684425 0.0701616872463141 94.92
"282" 12.71798 285.9985 1.27587155104368 95.975076 0.0618962917067018 0.0609954513809453 0.0559392266399409 97.6833333333333
"283" 13.01243 286.0848 1.27599273790965 95.843759 0.0574386413606067 0.0382451019424817 0.0573504850457758 99.0133333333333
"284" 12.78551 286.07 1.27560774196355 95.806862 0.0509520230323233 0.0506285091876916 0.0532454666253903 96.1633333333333
"285" 11.74457 284.3745 1.27491555685696 95.917152 0.0693331641771474 0.0526900161546628 0.0676836842693014 90.5033333333333
"286" 12.45616 284.6193 1.27488662483972 95.772941 0.0543193247357131 0.0517236913707118 0.067096677700292 94.5866666666667
"287" 12.41294 286.9411 1.27474833948469 95.686649 0.0567984941520703 0.0242711912021202 0.0453034877088413 84.9133333333333
"288" 11.94243 287.9408 1.27439118625658 95.776315 0.0524164428847395 0.0635152943014676 0.0690592874423264 88.82
"289" 11.98755 291.3549 1.27430630368552 96.386291 0.0445051657761594 0.0432962793288548 0.0686136795131196 82.08
"290" 11.89343 300.3209 1.27416285371413 96.467026 0.0502559480318125 0.0455198941981039 0.068087653272253 66.1666666666667
"291" 10.32653 306.9977 1.27369155367632 96.337692 0.0881735781525837 0.0427380704395806 0.0645930075977242 50.2866666666667
"292" 8.664159 80.43936 1.28435789416645 95.981624 0.0712204035036753 0.0601204583368788 0.00887355407992691 38.18
"293" 9.431884 82.31747 1.28508144178171 96.186141 0.0649908544252665 0.0541171815205987 0.010347363586566 36.0666666666667
"294" 9.253097 84.45395 1.28552802442754 96.257157 0.0890761979475628 0.0147802846082414 0.0251795582183566 35.3233333333333
"295" 9.281374 83.76974 1.28605692065866 96.365951 0.0749226569255802 0.0588718202028668 0.0291673701779085 35.93
"296" 9.613687 82.18244 1.28674128278364 96.558675 0.0776339400273797 0.00382325636997577 0.0125286409396548 38.7533333333333
"297" 9.34322 79.19257 1.28779995145021 96.72193 0.0665307891711851 0.0892531156951578 0.0496028571819021 37.72
"298" 8.520304 75.8163 1.28873738607116 97.09466 0.0720100127882761 0.180169473615102 0.0439519608869567 36.5566666666667
"299" 9.148955 79.88902 1.28803112241172 97.420779 0.0696939377229421 0.168899588214991 0.0594110094087334 43.53
"300" 9.255406 79.5322 1.28736900105984 97.527301 0.0642268529333019 0.142704595870289 0.0343061498250388 58.69
"301" 10.39416 79.39096 1.28769839987778 97.562611 0.0761182337004626 0.143212077012774 0.0214651757058239 65.1666666666667
"302" 9.910265 75.22634 1.28766543308737 97.598119 0.0776819086068839 0.112606693715007 0.0446763995439222 65.13
"303" 10.14732 75.87781 1.2877103566675 97.535436 0.0788266852725646 0.0929569795930394 0.0454978835498096 62.8233333333333
"304" 10.31671 75.28674 1.28763259675115 97.463229 0.0786878568846076 0.108684591902778 0.038641174763866 71.4466666666667
"305" 10.38215 73.69114 1.28718499473297 97.348572 0.0746413218841955 0.0938612935307098 0.0383978463344095 67.3833333333333
"306" 10.07428 66.70988 1.28706469532078 97.230742 0.0805102399377425 0.116689890294993 0.00950821032601047 74.1
"307" 10.21629 62.10686 1.28853242332771 97.048047 0.0643755707796079 0.0551508305129142 0.0208030093307321 69.51
"308" 10.30167 61.37573 1.28928889604459 97.021067 0.0853697119010801 0.036131535190416 0.0356106482141055 68.6
"309" 10.63048 63.69441 1.28944514460487 97.004206 0.0838251141999232 0.020712958062917 0.0320899260203624 71.1566666666667
"310" 10.60508 70.4041 1.28983744550998 96.916925 0.075715138405368 0.0621877403256596 0.0161032807587338 75.1566666666667
"311" 11.22244 75.70052 1.29099464692953 96.67214 0.0753347578601445 0.0613020498442933 0.0181398691876467 83.6033333333333
"312" 10.88268 78.27954 1.29060814986504 96.026059 0.067398977090202 0.0453080014286749 0.0142649549058707 82.0633333333333
"313" 11.55048 71.1431 1.29102645552968 95.04295 0.0778259345066179 0.0411877631274551 0.022520290631886 85.93
"314" 13.24995 67.17738 1.29188656667881 93.228883 0.0834206166815724 0.066585410594185 0.016246163351925 97.83
"315" 13.48391 68.91271 1.29223670326492 91.722877 0.075294258119492 0.0111875169057782 0.0098230086766464 98.5
"316" 12.93249 70.13693 1.29278138051684 90.405916 0.0899471022208407 0.0653176591958865 0.0421678013505219 97.8366666666667
"317" 13.64647 70.06867 1.29269346688191 89.251221 0.0784390395464908 0.022713460356063 0.0318032909075357 97.9233333333333
"318" 13.03216 68.99986 1.29354872721917 88.896141 0.0975565830990412 0.0346170881015353 0.0359243340454876 95.46
"319" 12.06656 70.29566 1.29343304419221 88.44486 0.0742838886973586 0.0202918690742214 0.00938109466099908 89.3733333333333
"320" 12.07159 70.27503 1.29360993687135 87.968973 0.093757160407204 0.011235343633528 0.0159785100059202 93.2833333333333
"321" 12.99235 71.54416 1.2948938976672 85.529058 0.0861902581134283 0.053325941951787 0.0276762107131755 97.43
"322" 13.97591 74.18321 1.29397698826287 82.36371 0.0698889374645372 0.0591775777125935 0.0477285015326642 97.43
"323" 13.87001 71.47721 1.29446341489845 80.707541 0.0739071565197141 0.033229559652025 0.0357345071476346 99.0966666666667
"324" 13.20158 68.13541 1.2948753445554 80.651205 0.0890541132197813 0.0190768142580819 0.029694020157249 96.79
"325" 12.25024 69.23334 1.2951023672668 81.650777 0.0819374967347579 0.0514608350280777 0.0169450729891156 97.4266666666667
"326" 12.52067 69.38045 1.2956327351 82.498996 0.0889315028668594 0.0594498355314609 0.0348964149735874 96.4466666666667
"327" 12.63274 67.0305 1.2959914642762 83.527333 0.0986281677609133 0.0323141760034393 0.0111505035624618 98.56
"328" 13.6 60.62662 1.29720911485352 84.075817 0.0737219852941176 0.0234755148139632 0.0254827834529483 99.75
"329" 13.93578 57.79474 1.29772505228962 84.902612 0.0621678370353149 0.0117919587494668 0.0374536064217859 99.9633333333333
"330" 13.67747 55.97651 1.29939159804129 85.616537 0.0700719285072459 0.0146552091101906 0.0341927550127829 94.76
"331" 13.93921 57.03507 1.30041688101182 85.997599 0.0598926481486397 0.0185911782824529 0.0329192467766321 98.71
"332" 14.21908 60.30678 1.30298261172967 86.408815 0.0615238257327478 0.0365814933234146 0.0473957432690862 99.5666666666667
"333" 15.64802 60.40496 1.30771103723131 82.051878 0.0564803023002271 0.0185307845643697 0.0314040270297509 100.013333333333
"334" 14.30227 67.11965 1.30716508770294 81.063808 0.0919340076785014 0.0355020173135797 0.0392118665467548 100.01
"335" 12.54431 70.06424 1.31059403155899 77.068493 0.0866244536367484 0.0114377347501559 0.0345130762506064 96.9266666666667
"336" 13.70525 66.37566 1.3121339696347 68.037822 0.0752369347512815 0.0218580979506332 0.0275005763667371 99.6466666666667
"337" 13.27885 66.26061 1.31197539614661 62.505361 0.0845246388053182 0.00958155289596849 0.0187675886462272 90.1333333333333
"338" 12.78246 69.63402 1.31240238201343 63.433323 0.097013876828091 0.0455354462799233 0.0133453358275016 98.16
"339" 12.59227 65.10169 1.31161011480164 62.664649 0.0929633815030967 0.029084290577612 0.0256527199766115 99.4433333333333
"340" 13.9433 63.82247 1.31237423101111 49.012616 0.0716760522975192 0.0302951324997488 0.0231921849015158 98.3433333333333
"341" 14.37022 63.38964 1.31240988401303 44.92744 0.0603000789131969 0.0253633884896321 0.0357203669923957 98.2533333333333
"342" 12.88072 63.00602 1.31209448253058 48.592673 0.078999854045426 0.0148153476931148 0.0252276828285316 99.7666666666667
"343" 13.37364 66.04103 1.3129871517964 49.78248 0.0670537639715141 0.00967585952271241 0.0235956809922239 98.9166666666667
"344" 12.39728 68.34608 1.31349338441105 51.635627 0.0819451524850612 0.0220635010876115 0.0126368590328663 99.4866666666667
"345" 12.18699 66.5266 1.31401435931018 54.53913 0.0781437582208568 0.0604319987502159 0.0158431232486842 90.6466666666667
"346" 13.02066 62.77441 1.31384947974778 52.42017 0.0681411310947371 0.0473768719193568 0.0254455931038933 90.75
"347" 11.19068 65.46647 1.31349718583813 55.602179 0.092029260062838 0.0255441346060268 0.0166502656690239 82.54
"348" 10.79522 60.39601 1.31395517344812 55.675376 0.0810691120699717 0.00674306593995118 0.0160467299215374 91.57
"349" 10.76046 68.42026 1.31407073675707 55.828317 0.0733978287173597 0.0241790167937382 0.0126858274537697 77.8633333333333
"350" 10.88579 69.87795 1.31426523317049 56.674156 0.0899515790769434 0.0380489546528098 0.0195723298621462 81.3833333333333
"351" 10.27592 69.88608 1.31459879495034 59.262651 0.0929193395822467 0.0323810878972524 0.0133413779366396 74.0566666666667
"352" 11.68738 57.20212 1.31415934616729 60.690697 0.0776111326918437 0.0173699408762403 0.034052279919956 84.0966666666667
"353" 11.37571 59.2415 1.31347887684195 66.225739 0.0791780469087204 0.00335612107540718 0.0328132323649337 80.55
"354" 11.36344 61.16017 1.31341206066257 67.145964 0.0694660859739656 0.0150897031975319 0.0414775800443028 80.8633333333333
"355" 11.0154 61.5514 1.31351928545789 68.46114 0.0771466492365234 0.0375860871525815 0.0275748200824954 74.7333333333333
"356" 11.45422 58.34785 1.31359764005211 69.157408 0.09348825149159 0.0291016178709805 0.0239143490876638 80.7266666666667
"357" 11.08182 56.28998 1.31330491683016 70.927439 0.0626626222046559 0.0140193505659763 0.0343080316381105 75.58
"358" 10.18389 62.74968 1.31293420343724 72.174377 0.0783395932202724 0.00995774726614306 0.0174806701694354 70.7733333333333
"359" 9.96884 66.68051 1.31400865787891 73.309831 0.088396192535942 0.0338134351509663 0.0214508919191078 69.44
"360" 10.12363 72.865 1.31433820090207 74.550421 0.120763500839126 0.0133277610635428 0.0318065932856017 58.3166666666667
"361" 10.48135 78.5641 1.31490180283795 75.720986 0.0958935633291513 0.0319410879347289 0.0337035342837733 65.41
"362" 11.81022 76.14348 1.31515002279693 76.577138 0.0804244290114833 0.0254903129373799 0.0404282105171105 79.69
"363" 10.7327 75.6519 1.31539160637486 77.345811 0.0919429873191275 0.00827630003045811 0.0226948635022367 75.52
"364" 9.984911 72.8903 1.31492877252639 77.979001 0.0877957950751889 0.0222347126102072 0.0134011464372956 61.3566666666667
"365" 10.4652 73.12935 1.31563530165219 76.980021 0.0907840748385124 0.0354177518333967 0.0413393977892999 65.5766666666667
"366" 9.714156 86.88723 1.31839488420868 69.850107 0.0917304498713012 0.0419793737759583 0.035617598326805 45.2433333333333
"367" 8.901264 81.64379 1.31792554729336 70.265885 0.0879086722964289 0.0324690678407947 0.0290643100332363 59.04
"368" 9.144288 89.80722 1.31796746585735 69.778893 0.147656766716009 0.0609567443675827 0.0238263617959921 51.9
"369" 9.173768 84.1586 1.31819910687533 68.768609 0.140091399738908 0.0207580494306056 0.0402583466007263 46.5466666666667
"370" 9.049192 78.19189 1.31834094454158 68.135024 0.107808763478551 0.00516903863236004 0.024479520307955 47.2133333333333
"371" 9.409301 83.40453 1.31838523275367 67.513142 0.110824916749927 0.00305807326332755 0.0430721750189055 42.4066666666667
"372" 8.850693 77.11831 1.3183263612118 68.41849 0.069214964297146 0.00859679088551282 0.0547527435749717 38.7933333333333
"373" 8.358534 74.8662 1.31783199410099 69.479359 0.0853314588419452 0.0119215795676875 0.0684623572555273 38.4733333333333
"374" 8.958908 75.35778 1.31799715098088 70.699317 0.0744057757932105 0.0320763801328802 0.0400669403150062 43.12
"375" 8.41411 72.16413 1.31743585306778 72.803002 0.0859946565946963 0.00520407057073964 0.0217769098376246 45.9166666666667
"376" 8.972093 73.4513 1.31815875880026 74.038433 0.0828695712360538 0.00225369114714145 0.0110682628906141 49.4966666666667
